department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won,avg_training_score,is_promoted
4,24,0,0,2,1,31,3,6,1,0,57,1
7,30,0,1,0,1,28,4,2,1,0,50,1
3,14,0,1,0,1,28,3,3,1,0,89,1
4,14,2,0,2,1,32,4,7,1,0,55,0
8,4,0,1,0,1,40,3,5,0,0,84,0
8,31,0,0,0,1,32,4.852734496,4,0,0,82,1
0,12,0,0,2,1,33,5,2,1,0,88,1
5,14,2,0,0,1,34,3.459106301,4,0,1,95,1
5,29,2,1,2,1,31,3,5,0,0,73,0
7,31,0,1,0,2,31,3,5,1,0,46,0
8,11,0,1,0,2,27,1,4,1,0,80,0
7,12,0,1,2,3,32,2,3,0,0,55,0
4,24,0,0,2,1,33,3,8,1,0,58,1
7,31,2,1,0,3,45,3,7,0,0,46,0
7,28,0,0,2,1,30,3,8,0,0,48,0
8,11,0,1,0,1,34,4,6,1,0,77,0
7,20,2,1,2,1,38,4,5,1,0,83,1
7,0,2,0,0,2,34,3,3,0,0,51,0
7,21,2,1,0,1,44,3,6,0,0,50,0
7,2,0,1,0,1,28,4.087290691,3,1,0,49,1
2,14,2,1,0,1,32,3,6,0,0,47,0
4,30,0,0,2,1,32,5,5,1,0,63,0
0,31,2,1,1,1,33,4.149140765,4,1,0,81,1
4,32,2,0,0,1,30,3,4,0,0,57,0
4,3,0,0,0,1,33,3.012884122,2,0,0,67,1
4,2,0,0,0,1,40,3.568266747,7,1,0,58,1
8,11,0,1,2,1,38,4,7,0,0,82,0
5,30,0,1,0,2,27,4.313049073,2,1,0,68,1
0,14,1,1,0,1,34,1.503387116,4,0,0,89,1
4,31,2,1,2,1,35,5,7,0,0,58,0
5,4,0,1,0,1,35,3.041797235,3,0,0,93,1
1,11,2,1,2,2,53,3,14,0,0,64,0
2,11,2,1,2,1,42,5,4,0,0,63,1
4,31,2,1,0,1,43,4.734481548,16,1,0,62,1
7,31,2,0,0,1,34,4.507667346,4,1,0,47,1
8,11,0,1,2,2,32,5,6,1,0,80,0
2,11,1,1,1,1,25,3,2,1,0,59,1
8,11,0,1,0,1,31,5,3,1,0,76,1
7,11,0,0,0,1,30,4.2851231,4,1,0,51,1
4,11,0,0,0,1,31,2.778305537,7,1,0,59,1
5,11,0,1,2,1,30,3.825769924,7,0,0,88,1
7,29,0,1,0,1,34,1,8,0,0,46,0
0,18,2,1,0,1,39,5,5,1,0,79,0
8,12,0,0,0,1,30,5,4,1,0,82,1
7,14,0,1,0,1,28,4,3,1,0,53,1
4,28,0,0,0,1,35,3.295025806,8,1,0,60,1
8,24,1,0,2,1,31,5,3,1,0,80,1
5,16,2,1,2,2,32,3,3,1,0,66,0
8,11,0,1,2,1,31,4,4,1,0,75,0
8,19,0,0,2,1,31,3,6,0,0,82,0
7,14,0,0,0,1,29,1,1,0,0,54,0
5,30,0,1,0,1,29,5,5,1,0,68,0
4,1,2,1,0,1,35,3,8,0,0,72,1
8,2,0,1,0,1,35,3,5,0,0,77,0
4,11,2,0,1,1,39,5,4,0,0,72,1
4,5,2,1,0,1,43,3.814043038,4,0,0,73,1
7,9,0,1,0,1,26,3,2,0,0,52,0
7,11,0,0,2,1,36,3.070533175,3,1,0,51,1
6,32,0,0,1,1,31,3,5,1,0,82,1
8,14,2,0,0,1,33,3,5,1,0,76,1
4,6,0,0,2,1,33,4,5,0,0,60,0
4,19,0,0,2,1,36,5,7,1,0,65,1
0,14,0,1,2,1,26,4.402982683,1,1,0,83,1
8,11,0,1,2,3,30,1,5,0,0,82,0
4,11,2,0,0,2,38,3.455762194,12,1,0,58,1
1,11,2,0,2,2,54,4,18,0,0,59,0
7,11,0,1,2,1,26,4.626512332,3,1,0,52,1
7,24,2,1,2,1,32,3,4,0,0,52,0
2,25,0,0,0,1,31,3,7,0,0,51,0
2,14,0,0,2,1,29,5,4,1,0,47,0
8,7,2,0,0,1,35,3.688958652,4,1,0,96,1
1,30,0,1,2,3,31,4,3,0,0,65,0
5,6,2,0,2,1,31,5,3,0,0,73,0
5,9,0,0,0,1,41,4.255317142,2,0,0,77,1
4,13,0,1,0,1,47,3,14,0,0,60,0
7,0,2,0,0,1,31,4,4,0,0,53,0
2,30,0,0,0,1,29,3,5,0,0,50,0
4,6,0,0,2,1,36,3,7,0,0,69,1
2,14,0,1,2,2,29,3,6,0,0,46,0
0,11,2,1,0,1,48,4,14,0,0,80,0
5,10,2,1,2,1,39,4,3,1,0,66,0
5,16,0,1,2,4,28,1,5,0,0,65,0
4,6,0,0,0,1,35,4.94758744,4,0,0,74,1
7,8,2,1,2,1,35,5,8,0,0,48,0
7,11,0,0,2,1,31,3,5,0,0,45,0
7,14,0,1,1,1,28,3.519788556,2,0,0,96,1
0,24,2,1,2,1,35,1,10,0,0,89,0
0,14,0,0,1,1,31,5,3,1,0,83,1
0,7,0,1,0,1,34,3,10,0,0,82,0
4,14,2,1,2,1,40,3,10,1,0,60,0
4,28,0,0,0,1,36,3,9,0,0,61,1
0,11,0,1,2,2,26,3,3,0,0,86,0
4,11,2,0,0,1,54,5,12,0,0,60,0
8,19,0,1,0,1,29,1,6,0,0,82,0
8,31,2,1,0,3,43,3,3,0,0,81,0
2,11,2,0,2,1,59,3,17,0,0,52,0
7,17,2,0,2,1,37,3,7,0,0,50,0
3,28,2,1,1,1,39,4.681560594,5,0,0,73,1
4,11,0,0,0,1,51,4,5,1,0,61,0
7,14,0,1,2,1,28,3.151999591,5,1,0,52,1
4,14,0,0,0,1,27,4.784284955,4,0,0,76,1
7,19,0,0,1,1,26,5,2,1,0,47,1
6,14,2,1,0,2,44,4.327587305,6,1,0,61,1
4,6,0,0,2,1,38,5,4,0,0,67,1
2,31,0,1,0,1,36,5,8,1,0,51,0
8,31,2,0,2,1,38,5,8,1,0,83,0
4,11,0,0,2,1,45,3,17,0,0,56,0
7,11,2,1,0,1,53,3.420949031,11,1,0,52,1
8,6,0,1,2,2,36,4,3,0,0,79,0
3,11,1,1,0,1,50,3,6,0,0,62,1
7,14,0,1,0,1,35,4.740730605,7,1,0,51,1
8,12,1,0,0,1,38,3.486760412,6,1,0,78,1
7,4,0,1,2,1,33,3,8,1,0,50,1
4,10,0,0,2,1,36,3,5,1,0,58,1
2,14,0,1,0,1,26,2,3,1,0,48,0
4,30,0,1,2,1,37,3.351951615,3,0,0,93,1
0,14,0,1,1,1,28,3.999558244,7,1,0,93,1
4,11,0,0,0,1,31,5,3,1,0,59,1
8,17,0,0,2,1,32,3,2,0,0,79,0
2,11,2,0,0,1,60,3,10,0,0,48,0
7,20,0,1,2,1,28,3,4,1,0,53,0
5,7,2,1,1,1,36,5,7,1,0,68,1
8,10,0,0,0,1,40,3,6,1,0,84,1
4,3,0,0,1,1,29,3,3,0,0,67,1
2,25,2,1,0,1,35,1,8,0,0,48,0
7,29,0,1,2,1,29,4,2,0,0,50,0
6,17,0,1,2,1,27,1.718093953,5,0,0,85,1
4,11,0,0,0,1,55,5,12,0,0,65,0
6,18,0,1,0,1,34,5,5,0,0,87,0
7,31,0,1,0,1,53,1,16,0,0,52,0
4,5,0,1,2,1,33,4.212767265,6,0,0,68,1
0,17,0,1,2,1,32,3,6,1,0,86,0
7,7,0,1,2,1,50,5,16,0,0,52,0
8,30,0,0,1,1,29,4.057973649,2,0,0,82,1
7,31,0,0,0,1,41,5,9,1,0,47,1
7,11,0,1,0,1,28,4,4,1,0,59,1
8,8,0,0,0,1,45,4.482930012,4,1,0,82,1
1,30,1,1,2,1,33,4.999604657,6,0,0,71,1
5,11,0,0,1,1,32,4.758169711,3,1,0,66,1
4,18,0,1,0,3,34,3,7,0,0,58,0
7,6,0,1,0,1,32,1,6,0,0,55,0
7,20,2,0,2,1,32,5,4,0,0,49,0
5,11,0,0,1,1,30,3.437517345,5,0,0,80,1
0,31,0,0,2,1,34,3.464577816,6,0,0,81,1
2,1,2,1,1,1,44,3.987188549,13,1,0,51,1
2,11,0,0,2,1,54,3,15,0,0,51,0
2,14,0,1,2,1,29,3.755805576,6,0,0,64,1
8,25,0,0,2,1,28,4,2,0,0,84,0
7,11,0,1,0,2,33,3,5,0,0,52,0
4,10,0,1,0,3,32,3,7,0,0,64,0
5,8,0,0,2,1,55,5,3,1,0,76,0
7,29,0,1,0,1,26,2,3,0,0,49,0
4,31,0,0,0,1,27,5,3,0,0,97,1
8,13,0,1,2,1,26,4.283252022,2,1,0,80,1
5,31,0,0,0,1,32,2.870056853,7,1,0,71,1
7,14,0,0,2,1,28,5,2,0,0,50,0
2,31,0,0,0,1,31,4,5,1,0,46,1
5,18,1,0,0,1,37,3.84993341,3,0,0,78,1
7,6,0,1,0,2,28,5,2,0,0,52,0
4,14,0,0,2,1,28,3.238844746,6,0,0,86,1
7,24,0,0,2,1,27,2,2,0,0,54,0
4,14,0,0,0,1,35,5,7,0,0,71,1
5,8,2,0,0,1,35,5,5,0,1,93,1
7,18,0,1,2,1,49,1,7,1,0,52,0
8,18,0,0,2,1,26,2,3,0,0,80,0
0,10,0,1,0,1,34,3.650855601,7,1,0,85,1
5,18,0,0,2,1,37,4.580818005,7,0,0,79,1
8,11,0,1,0,1,38,4.522316507,5,1,0,78,1
5,24,1,0,0,1,32,5,4,1,0,69,1
7,0,0,1,0,1,32,5,5,1,0,44,0
0,14,0,0,2,1,28,5,3,0,0,88,1
4,4,0,0,0,1,36,3,4,1,0,60,0
2,12,2,1,0,1,39,3,4,0,0,77,1
8,7,0,1,0,1,28,1,7,0,0,82,1
2,11,0,0,0,1,29,5,3,1,0,46,0
6,2,0,1,2,2,30,5,2,0,0,85,0
7,14,0,0,0,1,29,3.300241767,4,0,0,58,1
4,11,0,0,0,1,33,2.815055749,2,1,0,59,1
8,11,0,0,0,1,44,2,15,0,0,78,0
6,5,0,0,0,1,34,4.212640026,9,1,0,50,1
2,31,2,1,2,1,34,3,4,1,0,47,0
2,11,1,0,2,1,42,4.568418429,5,0,0,62,1
0,11,0,1,2,1,46,3,16,0,0,86,0
4,14,1,1,0,1,34,5,9,1,0,60,1
0,11,0,1,0,1,32,3,5,1,0,88,0
2,29,2,0,0,1,43,5,14,1,0,62,1
3,11,0,0,1,1,60,3.259878932,4,0,0,70,1
8,31,0,0,1,1,50,3.372182827,5,0,0,81,1
4,11,2,1,0,1,38,3.760765736,5,0,0,78,1
1,21,0,1,0,1,30,2,2,0,0,56,0
7,29,0,0,0,1,38,3.632388443,3,1,0,51,1
4,31,2,0,1,1,36,5,9,1,0,58,1
6,28,0,1,0,1,41,4.238093721,10,0,0,96,1
7,14,0,0,2,1,29,3,5,1,0,49,1
4,14,0,1,1,1,26,5,3,1,0,57,1
0,10,1,1,0,1,35,5,10,0,0,85,1
5,31,2,0,2,1,37,3,8,0,0,71,0
7,31,2,0,0,1,41,5,7,1,0,48,0
7,31,2,1,2,2,34,3,5,0,0,46,0
5,19,0,1,2,3,38,1,10,0,0,64,0
4,11,0,0,2,2,35,4,10,1,0,61,0
7,6,2,1,0,1,36,4.73814429,8,0,0,92,1
5,28,1,0,2,1,34,5,2,0,0,63,1
3,11,0,0,2,1,39,3,7,0,0,59,0
5,24,2,1,0,1,35,3,8,0,0,68,0
4,14,0,1,1,2,31,5,2,1,0,63,1
0,14,0,1,2,1,26,4.961029585,2,1,0,84,1
7,20,0,1,0,1,36,3.772948234,3,0,0,63,1
7,24,2,1,2,1,36,3.989293921,6,1,0,95,1
1,12,0,0,0,1,29,3.607165304,1,0,0,75,1
0,6,0,1,0,1,27,3,2,1,0,86,0
8,23,0,1,2,2,28,4,5,1,0,94,1
4,28,2,1,2,1,39,4,8,0,0,58,0
8,11,0,0,2,2,30,5,2,1,0,79,1
1,4,0,1,2,1,23,5,2,1,0,61,1
7,11,0,1,0,1,48,4.502428838,7,1,0,48,1
5,11,0,0,0,1,33,3.56402131,4,0,0,80,1
7,1,0,1,0,1,30,3,6,0,0,50,0
8,11,0,0,1,1,37,5,4,1,0,82,1
8,18,1,0,0,1,36,2.568386706,6,1,0,74,1
4,4,2,1,0,1,39,1,5,0,0,56,0
4,15,0,0,0,1,32,3.711580837,6,1,0,64,1
8,30,1,0,2,1,35,5,10,0,0,82,1
4,11,0,0,2,1,50,1,5,1,0,60,0
4,18,0,0,2,1,28,3,3,0,0,63,0
5,11,0,1,2,5,34,3,5,0,0,69,0
4,18,0,1,0,2,29,3,2,0,0,55,0
4,4,0,1,0,1,38,3,4,1,0,58,0
2,25,0,1,2,1,32,5,5,1,0,44,0
0,14,0,1,1,1,28,5,3,0,0,85,1
7,14,0,0,2,1,27,5,5,1,0,91,1
4,28,0,1,2,1,34,5,7,1,0,57,1
8,11,2,0,2,4,41,4,5,0,0,77,0
0,21,0,0,0,1,29,4.672220162,4,0,0,90,1
5,11,0,1,2,1,26,3,2,0,0,76,0
4,6,0,1,0,1,34,5,3,1,0,64,1
4,7,0,1,0,1,35,3,4,0,0,59,0
7,18,0,1,0,2,24,3,2,0,0,49,0
8,18,0,1,1,1,32,3,9,0,0,79,1
7,6,0,1,1,1,29,2.51576344,5,1,0,47,1
4,24,2,0,1,1,33,5,4,0,0,67,1
7,6,2,1,2,1,35,2,9,0,0,51,0
4,8,0,0,0,1,33,3.898012945,7,1,0,90,1
7,28,0,1,0,1,39,3,3,1,0,50,1
7,3,0,0,2,1,31,3,6,0,0,48,0
8,11,1,0,0,1,24,1,2,1,0,74,0
4,11,0,0,0,1,38,3,13,1,0,63,1
8,22,0,1,0,1,28,5,1,1,0,82,1
7,11,0,1,0,1,39,5,5,1,0,45,1
2,11,0,1,0,1,31,4,6,1,0,51,0
3,19,0,1,0,1,27,5,1,0,0,70,1
7,19,0,0,1,1,26,4.773957228,2,1,0,48,1
5,11,2,0,0,1,39,5,11,1,0,71,0
7,25,0,1,0,1,32,3,5,1,0,82,1
5,16,2,0,0,1,31,2,6,0,0,72,0
5,5,0,0,0,1,31,3.850584307,4,0,0,83,1
7,25,0,1,0,1,28,3,3,1,0,52,0
7,14,0,0,2,1,26,4.309567892,4,0,0,59,1
4,7,0,0,0,1,33,3,3,0,0,59,0
7,11,0,1,2,3,31,2,3,1,0,48,0
4,6,0,0,1,1,37,2.53134882,9,1,0,57,1
4,31,2,0,0,1,43,3.484057771,10,0,0,74,1
5,11,0,1,0,1,48,3,16,0,0,84,1
0,11,0,1,0,1,39,5,11,1,0,89,0
0,31,0,1,0,1,40,3,4,0,0,87,1
7,11,2,1,2,1,41,3,9,1,0,50,1
8,13,2,1,2,1,42,1,4,0,0,79,0
0,2,0,1,0,2,40,3,4,0,0,83,0
0,12,0,1,2,1,32,3.881296788,4,1,0,93,1
1,14,0,0,0,2,31,1,3,0,0,61,0
8,18,0,1,0,1,26,3.641163621,2,1,0,77,1
7,31,0,1,0,3,42,1,13,0,0,45,0
7,11,0,1,0,3,45,3,4,1,0,45,0
8,2,2,1,0,1,37,3.741844987,3,0,0,81,1
7,14,0,1,2,1,28,1,2,0,0,48,0
5,8,1,0,0,1,34,5,6,0,0,93,1
2,11,0,0,0,1,49,3,5,0,0,61,1
8,24,0,1,0,1,47,1,3,1,1,81,0
1,14,0,1,0,1,28,5,2,0,0,91,1
7,5,1,0,1,1,34,4.551964619,9,1,0,49,1
5,32,0,1,0,1,30,5,5,1,0,70,1
4,14,2,1,2,1,51,5,8,1,0,63,0
8,29,0,1,0,1,44,3,14,0,0,78,0
4,14,0,0,2,1,27,3,2,1,0,46,1
0,14,2,1,2,3,38,5,9,1,0,88,0
5,31,2,0,0,1,32,5,9,1,0,72,1
4,14,0,1,0,1,36,5,7,0,0,71,1
4,11,0,0,0,3,40,5,11,1,0,60,0
7,5,2,1,0,1,35,3.755762835,3,0,0,64,1
7,10,2,1,0,1,45,3,18,0,0,51,0
4,31,0,0,2,1,37,5,9,0,0,60,0
7,4,0,1,0,1,32,3.278415494,3,0,0,62,1
8,1,0,1,1,1,30,4.461454307,3,1,0,80,1
7,11,0,1,0,1,46,4.124710574,4,1,0,53,1
2,11,0,1,2,1,31,3,6,0,0,51,0
4,4,0,1,0,3,32,5,5,1,0,60,0
7,11,2,0,0,1,41,5,8,1,0,51,0
5,8,0,0,1,1,40,5,4,1,0,67,1
8,18,0,1,0,1,39,2,9,1,0,80,1
8,11,2,0,2,3,33,3,6,0,0,83,0
8,27,0,1,0,1,29,5,4,1,0,76,1
1,31,2,1,2,1,34,3,7,0,1,70,1
7,31,2,1,0,1,32,3,6,0,0,50,0
5,11,0,1,2,4,47,3,2,0,0,70,0
0,31,0,0,2,1,29,4.578173455,4,0,0,90,1
7,31,2,1,2,1,45,1,4,0,0,53,0
4,21,0,1,0,1,35,3,3,0,0,59,0
4,6,0,0,0,1,36,3,8,1,0,91,1
0,16,0,1,2,1,28,5,4,0,0,83,1
4,6,0,0,1,1,32,3.241861281,3,1,0,63,1
6,29,2,1,1,1,33,3.442134908,7,1,0,91,1
1,0,0,0,1,1,25,5,2,1,0,58,1
7,14,2,1,0,2,31,1,5,0,0,51,0
4,28,0,1,0,1,46,3,2,0,0,59,0
5,5,0,0,0,1,31,3.820783066,8,1,0,70,1
5,11,0,1,0,1,34,5,7,0,0,87,1
7,20,2,1,1,1,35,4.924144033,2,1,0,44,1
4,11,0,0,0,1,35,5,6,1,0,56,1
8,11,2,0,2,1,33,2,8,1,0,82,0
0,11,0,1,0,1,54,5,8,1,0,84,0
7,31,0,1,0,1,34,3,9,0,0,46,0
8,21,0,1,0,3,38,4,10,0,0,79,0
2,12,0,1,0,1,29,1,2,0,0,48,0
4,29,0,0,2,1,41,5,10,0,0,69,1
5,8,0,1,0,2,32,5,7,1,0,69,0
6,11,2,1,1,1,37,3,5,0,0,65,1
4,11,2,1,0,1,53,5,7,1,0,56,0
5,11,1,0,0,2,25,3,4,0,0,65,0
5,9,2,0,2,1,41,4.417429323,5,1,1,91,1
0,12,2,1,0,1,33,3,8,0,0,83,0
8,31,0,1,0,1,28,5,2,1,0,79,1
4,11,0,1,2,1,23,3,2,0,0,57,0
4,21,2,1,0,1,35,1,6,0,0,60,0
7,31,2,0,2,1,32,4.470774202,6,0,0,60,1
4,1,0,1,0,1,32,2,5,0,0,59,0
7,13,2,1,0,1,35,3,8,0,0,48,0
8,11,0,0,2,1,22,4,2,1,0,77,0
4,11,0,1,2,1,48,5,17,1,0,58,0
1,25,0,0,2,1,28,3,3,1,0,54,1
5,1,1,0,1,1,33,5,8,1,0,96,1
4,11,2,0,1,1,53,4.536589594,11,1,0,58,1
4,14,1,1,0,1,35,3,4,0,0,69,1
7,28,0,1,1,1,41,3,12,0,0,61,1
7,14,0,0,0,1,29,3,4,1,0,52,1
4,12,2,0,0,1,39,3,12,1,0,63,1
4,11,2,0,2,1,37,3,10,0,0,60,0
8,11,0,0,2,1,23,4,1,1,0,82,1
0,20,2,1,1,1,37,3.352522884,8,0,0,81,1
8,11,2,1,2,1,56,3,16,0,0,78,0
7,14,0,1,2,1,27,5,4,0,0,84,1
2,11,2,0,0,1,50,4,16,1,0,59,1
4,6,2,1,0,2,41,5,15,1,0,58,0
4,11,2,1,2,1,52,4,16,1,0,57,0
4,12,0,0,2,1,24,3,2,1,0,63,1
1,14,0,0,0,1,25,5,2,0,0,90,1
8,10,1,0,1,1,55,3.894415655,28,1,0,79,1
8,4,2,1,1,1,38,3,4,0,0,81,1
7,22,0,1,2,1,31,4,3,0,0,46,0
7,6,0,1,0,1,27,4.041532224,1,1,0,48,1
8,30,2,0,2,1,44,3,2,1,0,78,1
4,28,0,1,2,1,30,3,3,1,1,64,0
3,14,2,0,0,1,32,5,5,1,0,64,1
5,11,0,0,2,1,28,2.061886527,3,1,0,69,1
3,11,0,0,2,3,37,4,9,0,0,63,0
0,14,0,1,1,2,28,5,2,0,0,83,0
7,11,0,1,2,1,26,4.77032957,3,1,0,52,1
4,11,0,1,0,1,24,3,2,0,0,55,0
7,11,0,1,2,1,53,1,18,0,0,48,0
8,11,0,0,0,2,29,4,4,0,0,82,0
1,31,2,1,2,1,38,4,4,1,0,58,0
7,5,0,1,0,5,27,2,3,0,0,53,0
8,24,2,1,0,1,43,1,15,0,0,80,0
4,28,1,0,2,1,34,5,6,1,0,59,1
7,14,0,0,0,1,29,3.848892931,4,1,0,53,1
7,14,0,1,2,1,23,3,3,0,0,46,0
4,11,1,0,2,1,32,3,6,1,0,58,1
7,31,2,1,0,3,38,1,2,0,0,48,0
4,14,0,0,2,1,32,5,7,1,0,55,1
4,11,0,0,0,1,32,3,5,0,0,69,1
7,20,2,1,1,1,32,5,3,1,0,40,0
8,7,2,1,0,1,43,4.068396664,3,0,0,82,1
7,28,0,1,2,1,27,3,2,0,0,51,0
3,11,0,1,0,1,32,1,3,0,0,59,0
8,24,0,1,1,1,31,5,2,1,0,83,0
7,11,1,0,0,1,35,5,3,0,0,59,1
7,4,0,1,0,1,34,5,7,0,0,49,0
4,31,2,0,0,1,36,5,7,1,0,58,1
4,30,0,0,2,1,30,3.104215266,8,1,0,60,1
4,11,0,0,0,1,40,1,8,1,0,61,0
7,5,0,1,0,1,31,3,3,0,0,62,1
7,5,0,0,2,1,32,4.641273872,3,0,0,62,1
0,11,0,1,2,3,50,2,11,0,0,81,0
7,28,0,1,0,1,38,3,3,1,0,51,1
4,6,2,0,2,1,53,3,20,0,0,59,0
7,6,0,0,2,1,28,2,2,0,0,50,0
7,13,2,1,2,1,32,5,6,0,0,92,1
8,18,0,0,1,2,25,4,2,1,0,79,0
8,28,2,0,2,1,34,2,10,0,0,85,0
2,30,0,1,2,1,26,5,3,0,0,53,0
7,6,0,1,0,1,42,2,7,0,0,50,0
4,14,2,0,0,1,37,5,8,1,0,58,0
0,11,2,1,0,1,42,4,14,0,0,85,0
7,7,0,1,0,1,56,4,7,0,0,46,0
0,23,0,1,2,2,30,3,2,0,0,87,0
7,4,1,1,0,1,37,4.766630785,9,0,0,62,1
8,18,0,0,2,1,29,5,4,1,0,81,1
8,11,0,1,2,1,58,3,3,1,0,77,0
8,2,2,1,0,1,41,1,6,1,0,80,0
7,11,0,1,0,1,32,5,5,1,0,51,1
7,30,0,1,0,1,32,5,6,0,0,64,1
0,14,0,1,0,3,31,3,7,1,0,87,0
0,11,0,1,0,2,41,2.300762166,12,1,0,82,1
7,18,2,1,2,1,42,5,11,1,0,46,1
7,15,2,0,0,1,34,3.579591008,7,1,0,47,1
5,4,1,1,0,1,38,3,10,1,0,54,1
5,6,0,1,0,1,40,5,10,0,0,68,0
7,33,2,1,2,1,31,4,3,0,0,50,0
7,11,0,0,0,1,33,4.641751529,5,0,0,60,1
4,11,0,1,2,1,45,1,16,0,0,62,0
5,2,0,1,0,1,27,5,4,1,0,67,0
8,33,0,1,2,1,25,1,2,0,0,82,0
3,14,0,1,0,1,32,4.008475906,5,1,0,57,1
7,11,0,1,1,1,35,4,9,1,0,62,1
7,11,0,0,0,1,26,4,3,1,0,49,1
7,10,0,1,0,1,35,1,7,0,0,48,0
8,11,0,1,0,2,34,4,9,0,0,83,0
4,6,2,0,2,2,42,3,13,0,0,55,0
0,14,0,1,0,2,27,5,3,1,0,87,0
8,30,0,1,0,1,31,2.958417801,6,0,0,89,1
7,2,0,0,0,1,28,3,3,0,0,48,0
1,18,0,1,2,1,30,3.266246676,4,0,0,71,1
4,14,2,0,0,1,34,3,4,0,0,95,1
4,20,2,1,0,1,46,2.549055465,19,1,0,60,1
1,15,0,1,0,1,31,5,5,1,0,56,0
5,30,0,1,2,1,49,4.676215164,5,1,0,64,1
7,11,0,0,0,2,32,3,7,0,0,47,0
4,11,2,1,0,1,39,3,5,0,0,78,1
8,4,0,1,0,1,36,3,10,0,0,80,0
4,4,0,0,0,1,33,3,3,0,0,69,1
4,11,0,1,0,1,31,4,4,1,0,62,0
7,24,0,1,2,2,31,4,3,0,0,51,0
0,18,0,1,2,1,28,4.631075588,2,1,0,86,1
7,15,0,1,2,1,37,1,2,1,0,49,0
0,11,0,0,0,2,31,3,4,0,0,86,0
4,11,2,0,0,1,34,4,2,0,0,56,0
4,4,0,1,0,1,36,3,9,1,1,58,0
4,18,0,0,2,1,28,3,3,1,0,57,0
5,23,0,0,0,1,31,4.922358496,4,1,0,70,1
4,11,0,0,2,1,32,3,2,0,0,60,0
7,31,0,0,2,1,32,1,9,0,0,50,0
6,7,0,0,2,1,38,3.002181504,10,0,0,65,1
5,8,0,0,0,1,35,2.552726207,8,0,0,86,1
4,32,0,1,0,1,30,4,6,1,0,59,0
0,14,0,0,0,1,27,4.679824587,4,0,0,87,1
5,8,0,0,0,1,33,3,8,1,0,74,1
0,19,1,1,2,2,36,3.171370638,4,1,0,83,1
4,14,0,1,2,1,32,2,9,0,0,60,0
0,11,0,1,0,1,32,1,5,0,0,86,0
1,31,0,0,1,1,27,5,3,1,0,97,1
4,14,0,1,0,1,33,5,5,1,0,62,0
6,11,0,1,0,1,42,4.06059746,4,0,0,92,1
0,20,2,1,0,1,40,5,3,1,0,82,0
8,28,0,0,0,1,30,4.831467032,3,1,0,77,1
7,11,0,0,1,1,37,4.275605543,4,1,0,51,1
4,15,2,0,0,1,34,5,7,0,0,73,1
7,4,0,1,0,1,41,5,5,0,0,50,0
7,18,0,0,1,1,33,4,7,0,0,57,1
7,11,0,1,1,1,32,4,5,1,0,51,0
7,30,0,1,0,1,37,4,5,0,0,49,0
8,12,0,0,0,1,34,3,9,0,0,76,0
8,9,0,0,0,1,37,5,7,1,0,79,1
4,23,0,0,0,1,35,4,7,0,0,64,0
2,14,2,1,0,1,35,3,7,0,0,52,0
7,11,2,1,2,1,45,1,13,0,0,44,0
4,11,0,0,2,1,51,2.57083127,10,1,0,59,1
7,11,1,0,0,1,32,3.858473724,3,1,0,49,1
2,18,2,1,0,1,32,3,9,0,0,56,0
4,19,2,0,0,1,43,3,11,0,1,99,1
3,4,0,1,2,1,29,3,4,1,0,64,0
7,26,0,1,0,1,36,4,7,1,0,51,0
1,31,0,1,2,1,30,4,4,1,0,59,0
4,18,0,1,2,1,38,4,10,0,0,59,0
5,31,0,1,0,3,26,3,2,0,0,71,0
5,10,0,0,0,1,34,4.729158032,4,0,0,84,1
5,14,2,0,0,2,34,3,9,0,0,67,0
5,1,2,1,2,1,33,4,4,1,0,70,1
8,7,0,1,0,1,28,1.187997789,6,0,0,81,1
7,32,0,1,0,2,26,1,2,0,0,50,0
3,20,1,1,2,1,30,3.011990663,4,1,0,54,1
8,1,0,0,0,1,28,2,3,0,0,82,0
7,28,0,1,0,1,51,5,10,1,0,49,0
4,25,0,1,2,1,28,4,5,1,0,59,0
2,4,2,0,2,1,35,2,10,0,0,51,0
8,4,0,1,2,1,54,4,4,1,0,80,0
4,14,2,0,1,1,38,5,11,1,0,59,1
7,0,0,1,0,1,29,3.035115616,3,0,0,98,1
7,11,1,1,0,1,46,4.302063008,7,1,0,49,1
5,14,2,0,2,1,32,5,6,1,0,67,1
7,31,0,1,0,1,32,5,3,0,0,82,1
4,6,0,1,0,2,31,4,5,0,0,55,0
7,31,0,1,0,1,32,4.981029243,6,1,0,47,1
7,10,0,1,0,1,50,1,17,0,0,45,0
4,11,2,0,1,1,40,3.85620766,9,0,0,93,1
5,6,2,0,2,1,39,5,12,1,0,69,0
0,18,0,1,0,1,30,4,5,0,0,83,0
4,3,0,1,2,1,27,3,2,0,0,58,1
4,6,0,1,2,1,36,4.948571434,8,1,0,55,1
0,11,2,1,0,1,50,1,7,0,1,79,0
4,31,2,0,0,1,50,4,3,0,0,62,0
0,14,0,1,0,1,30,5,2,1,0,91,1
7,7,0,1,2,1,31,3,4,0,0,49,0
5,11,2,1,2,1,37,3,10,0,0,67,0
5,7,0,0,0,1,29,3.410358373,5,1,0,71,1
0,31,0,1,0,3,45,5,14,1,0,82,0
8,17,0,1,2,3,31,4.568110223,5,0,0,92,1
